smiles,name,bioactivity_class
c1ccc2c(c1)c(nc([nH+]2)c3ccccc3Cl)N(CCC(=O)NCc4cccc(c4)C(F)(F)F)Cc5ccco5,C98009861,inactive
CCN(C1CCOCC1)c1cc(cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)-c1ccc(CN2CC3(COC3)C2)cc1,172099,active
c1cc(ccc1n2c(c[nH+]c2SCC(=O)N)c3ccc(c(c3)Cl)Cl)OC(F)F,C44088247,inactive
CC[C@H](C)n1cc(C)c2c(cc(cc12)-c1ccc(nc1)N1CCN(CCCCOc2cccc3C(=O)N(C4CCC(=O)NC4=O)C(=O)c23)CC1)C(=O)NCc1c(C)cc(C)[nH]c1=O,50582377,active
CCCc1cc(C)[nH]c(=O)c1CNC(=O)c1cc(N2CCNCC2)cc2c1cnn2C(C)C,CHEMBL4575460,active
CCN(c1cc(-c2ccc(CN3CCCN(C)CC3)cc2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)[C@H]1CC[C@H](N(C)C)CC1,CHEMBL3701006,active
COc1ccc(cc1S(=O)(=O)Nc2ccc(cc2)Cl)NC(=O)Cc3ccc(cc3)C(F)(F)F,C45605436,inactive
CCOC(=O)c1c(c(c(s1)N)C#N)CSc2nnc(n2c3ccccc3)[C@H](C)[NH+]4CCCCC4,C15355648,inactive
CC1CCCc2cc(cc(Br)c2O1)C(=O)NCc1c(C)cc(C)[nH]c1=O,359784,active
Cc1ccc2c(coc2c1C)CC(=O)N/N=C/3\CCCc4c3c(c(o4)C(=O)NCCCn5cc[nH+]c5)C,C40826601,inactive
COc1ccccc1NS(=O)(=O)c2ccc(cc2)C(=O)NCCc3ccc(s3)Br,C10500142,inactive
Cc1ccccc1COc2ccc(cc2Cl)/C=c\3/c(=[NH2+])n-4[nH]/c(=C/C(=O)N5CCCC5)/sc4nc3=O,C49668510,inactive
c1ccc2c(c1)c([nH+]c(n2)c3ccccc3Cl)N(CCC(=O)N4CCN(CC4)c5ccccc5F)Cc6ccco6,C98009857,inactive
Cc1ccc2c(c1)[nH]c(n2)C[NH+](CCN(Cc3[nH]c4cc(ccc4n3)C)Cc5[nH]c6cc(ccc6n5)C)Cc7[nH]c8ccc(cc8n7)C,C77029766,inactive
CCN(C1CCOCC1)c1cc(Cl)cc(c1)C(=O)NCc1c(C)cc(C)[nH]c1=O,50149894,inactive
C[C@H]1Cc2cc(ccc2O1)C(=O)C3=C(C(=O)N([C@H]3c4ccc(c(c4)OC)OCc5ccccc5)CCCn6cc[nH+]c6)O,C97970686,inactive
c1ccc(cc1)C\2=c3cc(ccc3=[NH+]C(=O)/C2=C/4\C[C@@H](N(N4)C(=O)CCC(=O)[O-])c5ccc[nH+]c5)Cl,C19074328,inactive
Cc1cccc(c1)Nc2cc3c4c5c2C(=O)[N+](=C(c5cc(c4C(=O)N(C3=O)c6cccc(c6)C)Nc7cccc(c7)C)O)c8cccc(c8)C,C97976823,inactive
COc1cc(cc(c1OC)OC)[C@@H]2Nc3ccc(cc3[C@H]([NH+]2CC(=O)OC)c4ccccc4Cl)Br,C98050661,inactive
Cc1cc(ccc1Br)NC(=O)N[C@H](CCC(C)C)c2c3c(sc2n4cccc4)C[NH+](CC3)C,C20386614,inactive
CCCOc1ccc(cc1OCC)[C@H]2[C@@H]3CN(CC=C3C(=C(C2(C#N)C#N)N)C#N)Cc4ccccc4,C27224950,inactive
Cc1cccc(c1)Nc2cc3c4c5c2C(=O)N(C(=O)c5cc(c4C(=O)N(C3=O)c6cccc(c6)C)Nc7cccc(c7)C)c8cccc(c8)C,C97976823,inactive
COC(=O)c1ccc(cc1)/C=C\2/C(=O)N(C(=S)S2)CCCC(=O)NNC(=O)c3cccc(c3)O,C08819582,inactive
Cn1c(c(c(=O)n(c1=O)C)C(=O)CSc2nc3cc(sc3c(=O)n2CC=C)c4ccccc4)N,C21494380,inactive
CSc1cc(C)[nH]c(=O)c1CNC(=O)c1c(C)n([C@H](C)[C@@H]2CCN(CC2(F)F)C2CC2)c2ncccc12,574929,active
CC[NH+](CC)CCN(c1nc2ccc(cc2s1)F)C(=O)c3ccc(cc3)S(=O)(=O)N(C)Cc4ccccc4,C60209758,inactive
c1ccc2c(c1)nc(n2C(=O)CCN3C(=O)/C(=C\c4cccs4)/SC3=S)SCC(=O)Nc5cccc(c5)C(F)(F)F,C97946374,inactive
c1cc(ccc1NC(=O)c2c3c(n(n2)c4ccc(cc4)F)CCC3)S(=O)(=O)NCC(F)(F)F,C12735523,inactive
Cc1cc(C)c(CNC(=O)c2cc(cc(N(CC(F)(F)F)C3CCOCC3)c2C)-c2ccc(CN3CCOCC3)cc2)c(=O)n1,172132,active
Cc1ccc(cc1)[N-]S(=O)(=O)c2ccc(cc2)C(=O)NC[C@H](c3ccccc3OC)[NH+]4CCCC4,C12604972,inactive
Cc1cc(C)c(CNC(=O)c2cc(cc3n(ncc23)C2CCCC2)-c2cccc(C[N+](C)(C)CCO)c2)c(=O)[nH]1,326086,active
COc1ccc(cc1)N2C(=O)[C@H]3[C@@H]([NH2+][C@@]4([C@@H]3C2=O)c5ccccc5N(C4=O)Cc6ccccc6F)CCSC,C08439451,inactive
c1ccc(c(c1)COc2ccc(cc2I)/C=N/NC(=O)CCCCCO)C#N,C59158471,inactive
CC(C)[NH+]1CCc2c(sc(c2c3nc4ccccc4s3)NC(=O)C(C)(C)Oc5ccc(cc5)Cl)C1,C36628743,inactive
COc1ccc2c(c1)c(c[nH]2)CCN3[C@@H](C(=C(C3=O)O)C(=O)c4cccs4)c5ccc(cc5)Cl,C35164178,inactive
Cn1cc[nH+]c1[C@H](c2ccc(cc2)F)NC(=O)CCNS(=O)(=O)c3ccccc3Br,C14404867,inactive
CC[C@@H](C)NS(=O)(=O)c1ccc2c(c1)[C@@H]3C=CC[C@@H]3[C@@H](N2)c4ccccc4OCc5ccccc5,C14476746,inactive
c1ccc2c(c1)cccc2OC[C@@H]([NH+]3CCN(CC3)C[C@@H](O)Oc4cccc5c4cccc5)O,C19367059,inactive
CC[NH+](CC(=O)Nc1ccccc1C(F)(F)F)CC(=O)Nc2c(c3c(s2)CCCC3)C(=O)OC,C16588674,inactive
CNC(=O)c1cc(cc[nH+]1)Oc2ccc3c(c2)c(=O)n(c(=O)[nH]3)c4ccc(c(c4)C(F)(F)F)Cl,C85393849,inactive
CC(C)CCOc1ccc(cc1)[C@H]2c3c(n[nH]c3C(=O)N2CC[NH+]4CCOCC4)c5ccc(cc5)Cl,C40343640,inactive
c1cc(cc(c1)Cl)N2CCN(CC2)C[C@@H](COc3ccc(cc3)OC[C@H](CN4CCN(CC4)c5cccc(c5)Cl)O)O,C98044607,inactive
COC(=O)[C@@]1([C@@H]2[C@@H]([C@H]([NH2+]1)c3cccs3)C(=O)N(C2=O)c4ccc5c(c4)OCCO5)Cc6ccc(cc6)O,C12498032,inactive
COC(C1CCN(C1)C(=O)CO)c1cc(Cl)c2CCN(Cc3c(C)cc(C)[nH]c3=O)C(=O)c2c1Cl,435604,active
c1ccc2c(c1)-c3ccccc3C2N4CCN(CC4)C[C@H](COc5ccc(cc5)OC[C@H](CN6CCN(CC6)C7c8ccccc8-c9c7cccc9)O)O,C49763202,inactive
c1ccc(cc1)C[NH+]2CCc3c(sc(n3)NC(=O)/C(=C/c4ccc(o4)c5ccc(cc5Cl)Cl)/C#N)C2,C02350174,inactive
CC(C)(C)c1ccc(cc1Br)C(=O)NNC(=O)c2ccc(cc2)OC,C05904588,inactive
CCOc1cc(ccc1OCc2ccccc2)[C@H]3C(=C(C(=O)N3CCCn4cc[nH+]c4)[O-])C(=O)c5ccc6c(c5)C[C@H](O6)C,C97967472,inactive
CC[C@@H](C)[C@@H](C(=O)N1CC[NH+](CC1)C/C=C/c2ccccc2)NC(=O)Nc3ccccc3F,C34969889,inactive
CC(CNC(=O)Nc1ccc(C(C)(C)C)cc1)CN(C)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,CHEMBL4460191,inactive
CCN(C1CCOCC1)c1cc(Cl)cc(C(=O)NCc2c(cc(C)[nH]c2=O)C(F)(F)F)c1C,50149901,active
Cn1cc[nH+]c1[C@H](c2ccc(cc2)Cl)NC(=O)c3ccc(c(c3)NC(=O)c4cccs4)Cl,C16261874,inactive
CCCCN(C)S(=O)(=O)c1ccc(cc1)C(=O)Nc2c(c3c(s2)C[NH+](CC3)CC)C(=O)NC,C08920474,inactive
Cc1ccc(cc1)C2=NN([C@H](C2)c3ccc(cc3)Cl)C(=[NH2+])S[C@@H]4CC(=O)N(C4=O)c5ccc(cc5)Cl,C59706163,inactive
c1ccc(cc1)OCC(=O)Nc2ccc(cc2)N3CCC(CC3)[NH2+]C4Cc5ccccc5C4,C14985189,inactive
COc1ccc(cc1)CC/[NH+]=C(/Nc2ccc(cc2)F)\S[C@H]3CC(=O)N(C3=O)c4cccc(c4)Cl,C59491179,inactive
c1ccc(cc1)C[C@H](C(=O)NCc2ccc(c(c2)F)n3cc[nH+]c3)NC(=O)c4ccc(cc4)Cl,C68774375,inactive
COC(=O)[C@@H]1C[C@@H](CN1Cc2ccccc2F)NC(=O)[C@H]3C(=c4cc(ccc4=[NH+]3)Cl)c5ccccc5,C64143681,inactive
COc1ccc(cc1)c2cc3ccccc3n2C[C@H](C[NH+](Cc4ccccc4)[C@@H]5CCCC[C@@H]5O)O,C28296601,inactive
c1c2c(cc(c1Cl)Cl)n(c-3nc(=O)[nH]c(=O)c3n2)C[C@@H]([C@@H]([C@@H]([C@@H](CO)O)O)O)O,C04430765,inactive
CS(=O)(=O)c1ccc(cc1)NS(=O)(=O)c2ccc(c(c2)C(=O)NCCc3ccc[nH+]c3)Cl,C25597994,inactive
c1ccc(cc1)C(=O)N/C(=C/[P+](c2ccccc2)(c3ccccc3)c4ccccc4)/C(=O)Nc5ccccc5N,C98216757,inactive
CCN([C@H]1CC[C@@H](CC1)N(C)Cc1cccc(OCCOC)c1)c1cc(Cl)cc(C(=O)NCc2c(C)n(C)[nH]c2=O)c1C,310783,active
CC(C)OC(=O)c1c2c(sc1NC(=O)c3cc4n(n3)[C@H](C[C@H](N4)c5ccc(cc5)Cl)C(F)(F)F)CCCC2,C03011472,inactive
CCN(C1CCC(CC1)N1CCOCC1)c1c(CC)c(cc2n(C)ncc12)C(=O)NCc1c(C)cc(C)[nH]c1=O,516853,active
C[C@H]1c2cc(c(cc2CC[NH+]1Cc3cc(ccc3OC)/C=N/NC(=O)c4cc([nH]n4)C(C)(C)C)OC)OC,C02946107,inactive
Cc1cc(=O)n2c3ccccc3n(c2c1C#N)C[C@@H](CN4CC[NH+](CC4)C(c5ccccc5)c6ccccc6)O,C20481408,inactive
COc1ccc(cc1)[C@@H](CNC(=O)c2cccc(c2)S(=O)(=O)Nc3ccc(cc3)OC)[NH+]4CCCCC4,C33025988,inactive
CCN([C@H]1CC[C@@H](CC1)N(C)C)c1cc(cc(C(=O)NCc2c(C)[nH][nH]c2=O)c1C)-c1ccc(OCCOC)cc1,310743,active
c1cc(ccc1NC(=O)CNc2cc(ccc2[NH+]3CCCCCC3)S(=O)(=O)N4CCOCC4)F,C62481397,inactive
C[C@@H](C(=O)NNC(=O)c1ccccc1)Sc2nc3c(c4c(s3)CCCC4)c(=O)n2C5CCCC5,C09125952,inactive
CC[C@H]1C/C(=C\c2ccc(c(c2)OC)OC)/C3=C(C1)[C@H](C(=C(O3)[NH3+])C#N)c4ccc(c(c4)OC)OC,C39324428,inactive
c1ccc(c(c1)NS(=O)(=O)c2cccc(c2)C(=O)Nc3ccc(cc3F)F)F,C15564116,inactive
COc1cc(cc(c1O)/C=N/NC(=O)c2cccc(c2)I)Cl,C83316579,inactive
CCCC\1=NN(C(=O)/C1=C(\C)/NNC(=O)C(c2ccccc2)c3ccccc3)c4ccc(cc4)OC,C20286933,inactive
c1cc(ccc1[C@@H]2C[C@H](n3c(c(c(n3)C(=O)N4CC[NH+]5CCC[C@@H]5C4)Cl)N2)C(F)(F)F)Br,C08444783,inactive
Cc1cccc2c1[nH+]c(nc2NCc3ccccc3F)CNS(=O)(=O)c4ccc(s4)C,C20539351,inactive
c1cc(ccc1C(F)(F)F)NC(=O)N2CCC(CC2)NC(=O)C3CCCCC3,C62373274,inactive
Cc1c(c(=O)n(n1C)c2ccccc2)/[NH+]=C\c3ccc(cc3)O[C@H](C(Cl)(Cl)Cl)NC(=O)C,C01202832,inactive
c1ccc2=[NH+]CC(=c2c1)[C@H](CNC[C@@H](COCc3ccc4c(c3)OCO4)O)c5ccccc5Cl,C63234697,inactive
CC(C)C[C@@H](C(=O)N[C@@H](Cc1ccccc1)C(=O)OCc2ccccc2)NC(=O)[C@H](CCSC)NC=O,C25763016,inactive
c1ccc(cc1)/N=N/c2ccc(cc2)NC(=S)N[C@@H](C(Cl)(Cl)Cl)NC(=O)c3cccc(c3)Cl,C06142570,inactive
Cc1cc(C)c(CNC(=O)c2cc(cc3n(ncc23)C2CCCC2)C2=CCNCC2)c(=O)[nH]1,326143,active
Cc1ccc(cc1)n2c(nnc2SCC(=O)N/N=C/c3cc(c(c(c3)OC)O)OC)c4ccc(cc4)Cl,C00863902,inactive
Cc1ccc(o1)CN(CCc2ccc(c(c2)OC)OC)C(=O)CN(CC[NH+]3CCCCC3)C(=O)c4ccc(c(c4)Cl)Cl,C98019702,inactive
c1cc(c(c(c1)Cl)Cl)OCC(=O)N/N=C/c2ccc(cc2OC(=O)c3ccc(cc3)Cl)OC(=O)c4ccc(cc4)Cl,C04302885,inactive
CN(C)Cc1ccc(cc1)-c1cc(N(C)C2CCNCC2)c(C)c(c1)C(=O)NCc1c(C)cc(C)[nH]c1=O,172023,active
CCCc1c(c(nc([nH+]1)c2cc(c(o2)Br)Br)N)I,C97624994,inactive
CC(C)n1ncc2c(cc(nc12)-c1ccc(nc1)N1CCN(CC1)C(=O)OC(C)(C)C)C(=O)NCc1c(C)cc(C)[nH]c1=O,325850,active
CCCC[C@@H](CC)CN1C(=O)/C(=C/2\c3ccccc3N(C2=O)CC(=O)NCCc4ccccc4)/SC1=S,C98216983,inactive
CCOC(=O)c1c(c2cc(ccc2[nH]1)F)NC(=O)C[NH+]3CCc4ccccc4[C@@H]3CN5C(=O)c6ccccc6C5=O,C01292347,inactive
CC(C)c1cccc(c1)N/C(=N/C(=O)c2ccc(cc2)C(F)(F)F)/NCc3cc[nH+]cc3,C45940528,inactive
Cc1ccc([nH+]c1)NC(=O)C2[C@H](C3C(=NC2=C)C[C@H](CC3=O)c4ccccc4)c5ccc(c(c5)COc6ccccc6C(=O)N)OC,C08440528,inactive
c1ccc(cc1)c2csc3c2c([nH+]c(n3)SCC(=O)c4ccccc4)N,C12324155,inactive
c1ccc2c(c1)c(c(s2)C(=O)Oc3ccc(cc3)/C=N/NC(=O)C(=O)Nc4ccccc4C(=O)Nc5ccc(cc5)Cl)Cl,C04259524,inactive
CCOc1cccc(c1O)[C@H]2[C@@H]3[C@H](C(=O)N(C3=O)Cc4ccccc4)[C@@]([NH2+]2)(Cc5c[nH+]c[nH]5)C(=O)[O-],C15240810,inactive
C[C@H]1C[C@@H]([C@@H]([C@@H](O1)O[C@@H]2[C@@H](COCCC(=O)[C@@H]([C@@H]([C@@H]([C@@H](OC(=O)[C@@H]([C@@H]([C@@H]2C)O[C@@H]3C[C@@H]([C@@H]([C@@H](O3)C)O)OC)C)C)C)O)C)C)O)[NH+](C)C,C98003608,inactive
CCOC(=O)c1ccc(cc1)N2C(=O)[C@@H](N(C2=S)NC(=O)c3ccc(cc3)OC)CC(=O)Nc4ccc(cc4)F,C00720825,inactive
CCN(C1CCOCC1)c1cc(\C=C\c2ccc3OCC(=O)Nc3c2)cc(C(=O)NCc2c3CCCCc3c(C)[nH]c2=O)c1C,50544781,active
c1cc(ccc1S(=O)(=O)NC2CCCC2)S(=O)(=O)N3CCC(CC3)c4[nH]c5ccc(cc5n4)Cl,C12876948,inactive
c1cc[nH+]c(c1)C[NH+]2CCC(CC2)c3nnc(n3C[C@H]4CCCO4)SCC5CCCCC5,C12247922,inactive
Cn1c2ccccc2[nH+]c1SCC(=O)N/N=C/c3cc(c(c(c3)Br)O)Br,C58990255,inactive
CCOc1ccc(cc1)c2c3c([nH]n2)OC(=C([C@H]3c4ccc(c(c4)OC)OCc5ccc(cc5)F)C#N)[NH3+],C08569313,inactive
Cc1cc(n([nH+]1)[C@@H](C)C(=O)Nc2ccc(cc2Cl)NC(=O)c3ccc[nH+]c3N4CCCCC4)C,C72038664,inactive
CC(C)C[NH+](Cc1c(nn(c1Oc2ccccc2F)C)c3ccccc3)C[C@@H](COCc4ccccc4)O,C36306625,inactive
c1cc(c([nH+]c1)N)c2cncn2c3cc(ccc3Br)Br,C97020606,inactive
Cc1ccc(cc1)C2=NN([C@@H](C2)c3ccc(cc3)Cl)C(=[NH2+])S[C@@H]4CC(=O)N(C4=O)c5ccc(cc5)F,C08440307,inactive
COc1ccc(c(c1)OC)NC(=O)CSc2c(nc(o2)c3ccc(cc3)F)S(=O)(=O)c4ccc(cc4)F,C01056816,inactive
COc1ccc(cc1/C=N/NC(=O)[C@H](CCCCNC(=O)c2ccccc2)[NH+]3CCCCC3)Br,C33959563,inactive
CN1CCc2cc(c(cc2[C@H]1Cc3ccc(c(c3Oc4cc5c(cc4OC)-c6c7c(cc(c6O)OC)CN(C[C@@H]7C5)C)OC)OC)OC)OC,C98003565,inactive
CC1(O[C@H]2[C@@H](O[C@H]([C@H]2O1)n3cnc4c3ncnc4N)COC(c5ccccc5)(c6ccccc6)c7ccccc7)C,C98216605,inactive
CCOc1ccc(cc1OCC)[C@@H]2C(=C(C(=O)N2CC[NH+](C)C)O)C(=O)c3ccc(cc3)Br,C20219486,inactive
C1CN(CCN1CCCNC(=O)CC23CC4CC(C2)CC(C4)C3)CCCNC(=O)CC56CC7CC(C5)CC(C7)C6,C19840599,inactive
CN(Cc1ccc(o1)Br)C(=O)c2ccc3c(c2)nc[nH]3,C37501811,inactive
C[C@H](C(=O)Nc1ccc(cc1)C(=O)C)[NH+]2CCC(=CC2)c3c[nH]c4c3cccc4,C32753099,inactive
c1cc([nH]c1[C@H]2CC[C@H](N2C(=O)C(Cl)(Cl)Cl)c3ccc([nH]3)C(=O)C(Cl)(Cl)Cl)C(=O)C(Cl)(Cl)Cl,C98228333,inactive
Cc1ccccc1S(=O)(=O)N2CC[C@@]3(C2)C(=Nc4c(cccn4)N3)NCc5ccccc5,C96309997,inactive
c1ccc2c(c1)n(c(=[NH2+])n2C[C@H](COc3ccc(cc3Cl)Cl)O)CC[NH+]4CCOCC4,C08837740,inactive
C[C@H](C(=O)N[C@@H]1CCCc2c1cccc2)Sc3c4c(nc(n3)C(C)(C)C)n(c(=O)n(c4=O)C)C,C12779550,inactive
CCOC(=O)c1ccc(cc1)/N=C\2/N(C(=O)C[C@H](S2)C(=O)Nc3ccc(cc3)F)CCc4ccc(c(c4)OC)OC,C97959688,inactive
CC(C)n1ncc2c(cc(nc12)-c1ccc(CN(C)CCN2CCCC2)cc1)C(=O)NCc1c(C)cc(C)[nH]c1=O,325825,active
Cc1ccc(cc1)S(=O)(=O)/N=C(\C[NH+]2CCCC2)/N3CCN([C@@H]3c4ccc(cc4)OC)S(=O)(=O)c5ccccc5,C33354037,inactive
COc1ccc(cc1)c2csc([n+]2/N=C/c3ccc(c(c3)O)O)Nc4ccccc4C(F)(F)F,C95950973,inactive
CCOC(=O)[C@H]1CC[C@]2([C@@]1(C[C@H]([C@@H]3[C@@H]2CC[C@@]4([C@@]3([C@@H](C[C@@H](C4)OC(=O)C)O)COC(=O)C)O)OC(=O)C)C)O,C98222351,inactive
Cc1c(sc(n1)c2ccccc2)C(=O)NNC(=O)[C@H]3CCCN3S(=O)(=O)c4ccc(cc4)F,C16177095,inactive
CCOC(=O)c1c(csc1NC(=O)C[NH2+]C[C@H]2CCCO2)c3ccc(cc3)c4ccccc4,C12413711,inactive
Cc1cc(C)c(CNC(=O)c2cc(-c3cnn(C)c3)cc(N(C)C3CCCCC3)c2C)c(=O)[nH]1,CHEMBL3697406,active
CC(C)n1ncc2c(cc(cc12)-c1ccc(nc1)N1CCN(CCNC(=O)CC23CC4CC(CC(C4)C2)C3)CC1)C(=O)NCc1c(C)cc(C)[nH]c1=O,50562609,active
C/C=C/c1ccc(c(c1)OC)OCCCCn2c3ccccc3[nH+]c2[C@@H](C)NC(=O)Cc4ccc(cc4)OC,C40194856,inactive
Cc1cccc(c1)OCCCn2cc(c3c2cccc3)/C=C\4/C(=[NH2+])N5C(=[NH+]SC5=NC4=O)S(=O)(=O)C,C20206036,inactive
Cc1cc(C)c(CN2CCc3c(C)cc(C(CO)C4CCOCC4)c(Cl)c3C2=O)c(=O)[nH]1,435591,active
CC[NH+](CC)CCOC(=O)c1ccc(cc1)N/C=C(/C#N)\c2nc(cs2)c3ccc(cc3)C4CCCCC4,C09009867,inactive
C[C@@H](c1[nH+]c2ccccc2c(n1)NCc3ccccc3OC)N4CCN(CC4)S(=O)(=O)c5ccc(cc5)F,C98230940,inactive
COc1ccccc1C[C@]2(C(=O)NC(=O)N(C2=O)Cc3ccccc3)C[NH+]4C[C@H]5C[C@@H](C4)c6cccc(=O)n6C5,C70669803,inactive
C[C@H]1[C@@H]2[C@@H]([NH2+]C[C@@]2([C@@H]([C@@H](C1=C)O)/C=C/C[C@@H](C)CCC[C@@H](CCCO)O)O)Cc3ccccc3,C96332113,inactive
Cc1ccc(cc1)NS(=O)(=O)c2ccc(cc2)NC(=O)/C(=C/c3ccc(c(c3)OS(=O)(=O)c4ccc(cc4)NC(=O)C)OC)/C#N,C03991858,inactive
COC(=O)[C@@H]1Cc2c3ccccc3[nH]c2[C@@H]4[NH+]1[C@@H](C[C@H](C4)NCCc5c[nH]cn5)c6ccccc6F,C20504090,inactive
COc1ccc(c(c1)OC)Cn2c(nnc2[C@H](CC3=c4ccccc4=[NH+]C3)NC(=O)c5ccccn5)CCc6ccccc6,C64859441,inactive
C[C@H]1Cc2cc(ccc2O1)C(=O)C3=C(C(=O)N([C@H]3c4ccc(cc4)Br)CCCn5cc[nH+]c5)O,C15934763,inactive
Cc1ccc[nH+]c1NC(=O)[C@@H](Cc2ccccc2)NS(=O)(=O)c3ccc4c(c3)C[C@H](N4C(=O)C)C,C09118177,inactive
c1cc[nH+]c(c1)CCNC(=O)c2cccc(c2)Nc3c(cnn(c3=O)c4cccc(c4)Cl)Oc5ccc(cc5)Cl,C98015458,inactive
COc1ccc2c(c1OC)C(=O)O[C@H]2N3[C@@H](CCC3=O)C(=O)Nc4ccc(cc4Br)Br,C70680805,inactive
COc1ccc(cc1)c2nnc(n2c3ccc(cc3)OC)SCC(=O)N/N=C/c4ccc(c(c4)OC)OCc5ccccc5,C98219002,inactive
CC1=C2[C@H]([C@@H]([C@@]3([C@@H](C[C@@H]([C@]4([C@H]3[C@@H]([C@](C2(C)C)(C[C@@H]1OC(=O)C)O)OC(=O)C)CO4)OC(=O)C)OC(=O)C)C)OC(=O)C)OC(=O)C,C95100855,inactive
c1cc(cc(c1)C(F)(F)F)COc2ccsc2C(=O)N/[NH+]=C(/COc3ccc(cc3)Cl)\N,C20405178,inactive
CCc1ccc(cc1)N2C(=O)[C@](C(=O)NC2=O)(Cc3ccc(cc3)C(C)C)C[NH+]4C[C@H]5C[C@@H](C4)c6cccc(=O)n6C5,C70670068,inactive
CCCOc1cccc(c1)[C@H]2C(=C(C(=O)N2c3nc(c(s3)C(=O)OCC=C)C)O)C(=O)c4ccc5c(c4)C[C@H](O5)C,C97969168,inactive
COC(=O)c1ccc(cc1)[C@H]2[NH2+][C@H](CC(=N2)c3cccc(c3)Br)c4cc(ccc4O)Cl,C09542800,inactive
Cc1ccccc1COc2ccc(cc2)/C(=C/3\[C@H](N(C(=O)C3=O)CCC[NH+]4CCOCC4)c5ccc[nH+]c5)/O,C09244228,inactive
Cc1cccc([nH+]1)N[C@H](c2cccc(c2)Cl)c3c(c(sc3NC(=O)c4ccco4)C)C,C38547564,inactive
COc1ccc(cc1)c2csc3c2c(=O)n(c(n3)SCC(=O)Nc4nc(ns4)c5ccccc5)CC=C,C02890689,inactive
Cc1c(sc(c1C(=O)NC(=O)OC)NC(=O)c2ccc(s2)Br)C,C16689830,inactive
Cc1ccc2c(c1C)NC(=O)[C@@]23[C@@H]4[C@H]([C@H]([NH2+]3)CCSC)C(=O)N(C4=O)CCc5ccccc5,C15967871,inactive
C[C@]12CC[C@@H]([C@@]([C@@H]1CC[C@]3([C@H]2CC=C4[C@@]3(CC[C@@]5([C@H]4[C@@H](C(CC5)(C)C)O)C(=O)O[C@@H]6[C@@H]([C@@H]([C@@H]([C@@H](O6)CO)O)O)O)C)C)(C)C(=O)[O-])O,C67912215,inactive
CCOC(=O)c1c([nH]c(c1S(=O)(=O)N2CCC[C@@H](C2)C(=O)N3CCN(CC3)c4ccc(cc4)Cl)C)C,C08608005,inactive
c1ccc(c(c1)C(=O)NCC(=O)N/N=C/c2ccc(cc2)OC(=O)c3cccc(c3)F)Br,C15134387,inactive
CN(C)C(=O)N1CCC(CC1)n1ncc2c(cc(Br)nc12)C(=O)NCc1c(C)cc(C)[nH]c1=O,50149706,active
CC(C)(C)[C@H]1CC=C2[C@@H](C1)[C@H](C(C(=C2C#N)[NH3+])(C#N)C#N)c3ccc(c(c3)F)F,C16037126,inactive
CC(C)C[C@H]1C(=O)N(C2([NH2+]1)CCN(CC2)S(=O)(=O)c3ccc(cc3)F)Cc4cccc(c4)C(F)(F)F,C36032824,inactive
Cc1cccc(c1)N2C(=O)[C@@H]3[C@@H]([NH2+][C@]4([C@@H]3C2=O)c5cc(ccc5NC4=O)F)Cc6ccc(cc6)O,C16009989,inactive
CC(C)(C)c1c2c(n(n1)c3ccc(cc3)F)N(C(=O)CS[C@H]2c4cccs4)CC(=O)NCC[NH+](C)C,C37425955,inactive
Cc1cc(ccc1S(=O)(=O)NC[C@H](c2ccc3c(c2)OCO3)[NH+]4CCN(CC4)c5ccccc5F)OC,C38621003,inactive
CSc1cc(C)[nH]c(=O)c1CNC(=O)c1c(C)n([C@H](C)C2CCN(CC(F)(F)F)CC2)c2cc(Br)ccc12,575003,active
Cc1c(nc(s1)NC(=O)[C@@H](C)Sc2ccc(cc2)NS(=O)(=O)c3ccccc3)c4ccccc4,C22834108,inactive
Cc1ccc(cc1)NC(=O)CSc2ccccc2C(=O)NC[C@@H](c3cccs3)[NH+]4CCCC4,C09766885,inactive
Cc1cc(nc2c1cc(cc2)NC(=S)NCCCN3CCN(CC3)c4ccc(cc4)F)N5CCN(CC5)C,C20153847,inactive
COc1ccc2cc(ccc2c1)C(=O)C3=C(C(=O)N([C@H]3c4ccc(cc4)C(=O)OC)CCCn5cc[nH+]c5)O,C39847826,inactive
COC(=O)[C@@H]1C(=c2cc(ccc2=[NH+]1)Br)NC(=O)CN3CCN(CC3)c4ccc(cc4)Cl,C38583289,inactive
c1ccc(c(c1)c2nc(c(o2)NCC[NH+]3CCOCC3)S(=O)(=O)c4ccc(cc4)Br)F,C39845848,inactive
COc1cc(cc(c1OC)OC)c2nnc(n2c3ccc(cc3)F)SCC(=O)Nc4ccc(cc4)Br,C01283058,inactive
Cc1ccccc1CN2c3ccccc3-c4c(cnc(n4)SCC(=O)Nc5ccccc5OC)S2(=O)=O,C08619426,inactive
C[C@@H](c1nncn1C)N[C@H]2CCOc3c2cc(cc3Cl)Cl,C37293858,inactive
CC[C@H](C(=O)Nc1ccc2c(c1)sc(n2)SCC(=O)NCc3ccco3)Sc4[nH+]ccn4C,C59853972,inactive
Cc1cccn2c1nc(c(c2=O)/C=C\3/C(=O)N(C(=S)S3)CCc4ccccc4)NCc5ccc6c(c5)OCO6,C02390582,inactive
