smiles,name
Cc1ccc(cc1Cl)NC(=O)N(C)CCc2ncccc2,HTS08269
c1sc(C)nc1-c(cc2)sc2S(=O)(=O)N3CCN(CC3)C4c(cccc5)c5c(c46)cccc6,HTS08270
Cc1noc(C)c1S(=O)(=O)N2CCN(CC2)C3c(cccc4)c4c(c35)cccc5,HTS08271
C1COc(c12)ccc(c2)S(=O)(=O)N3CCN(CC3)C4c(cccc5)c5c(c46)cccc6,HTS08272
c1cccnc1-c(cc2)sc2S(=O)(=O)N3CCN(CC3)C4c(cccc5)c5c(c46)cccc6,HTS08273
c1n(C)cnc1S(=O)(=O)N2CCN(CC2)C3c(cccc4)c4c(c35)cccc5,HTS08274
c1cccc(c12)sc(c2Cl)C(=O)N3CCC(C(=O)[O-])CC3,HTS08275
n1snc(c12)cccc2S(=O)(=O)N3CCN(CC3)C4c(cccc5)c5c(c46)cccc6,HTS08276
FC(F)(F)c1n(C)nc(c1)-c(cc2)sc2S(=O)(=O)N3CCN(CC3)C4c(cccc5)c5c(c46)cccc6,HTS08277
c1ccccc1C(=O)NCc(cc2)sc2S(=O)(=O)N3CCN(CC3)C4c(cccc5)c5c(c46)cccc6,HTS08278
c1ccccc1S(=O)(=O)c(cc2)sc2S(=O)(=O)N3CCN(CC3)C4c(cccc5)c5c(c46)cccc6,HTS08279
c1ccsc1S(=O)(=O)[N-]c(cc2)cnc2Oc3ncnc(c34)cc(Cl)cc4,HTS08281
c1cccnc1-c(cc2)sc2S(=O)(=O)[N-]c(cc3)cnc3Oc4ncnc(c45)cc(Cl)cc5,HTS08284
c1ccccc1S(=O)(=O)c2sc(cc2)S(=O)(=O)[N-]c(cc3)cnc3Oc4ncnc(c45)cc(Cl)cc5,HTS08285
c1ccccc1C(=O)NCc(cc2)sc2S(=O)(=O)[N-]c(cc3)cnc3Oc4ncnc(c45)cc(Cl)cc5,HTS08286
c1cc(Cl)cc(c12)ncnc2Oc3ncc(cc3)NC(=O)Nc4ccccc4,HTS08287
c1cc(Cl)cc(c12)ncnc2Oc3ncc(cc3)NC(=O)Nc4ccc(F)cc4,HTS08288
c1ccccc1-c(noc2C)c2NC(=O)Nc(cc3)cnc3Oc4ncnc(c45)cc(Cl)cc5,HTS08289
c1cc(Cl)cc(c12)ncnc2Oc3ncc(cc3)NC(=O)Nc4ccc(OC(F)(F)F)cc4,HTS08290
c1cc(Cl)cc(c12)ncnc2Oc3ncc(cc3)NC(=O)Nc(cc4)ccc4C(F)(F)F,HTS08291
o1c(C)cc(c1C(F)(F)F)NC(=O)Nc(cc2)cnc2Oc3ncnc(c34)cc(Cl)cc4,HTS08293
c1cc(Cl)cc(c12)ncnc2Oc3ncc(cc3)NC(=O)Nc4ccc(cc4)OCc5ccccc5,HTS08294
c1cc(Cl)cc(c12)ncnc2Oc3ncc(cc3)NC(=O)Nc(cc4C(F)(F)F)ccc4,HTS08295
c1cc(Cl)cc(c12)ncnc2Oc3ncc(cc3)NC(=O)Nc(ccc4OC)cc4OC5CCCC5,HTS08296
c1cc(Cl)cc(c12)ncnc2Oc3ncc(cc3)NC(=O)/C=C/C(=O)[O-],HTS08297
c1cc(Cl)cc(c12)ncnc2Oc3ncc(cc3)NC(=O)CCCC(=O)[O-],HTS08298
c1cc(Cl)cc(c12)ncnc2Oc3ncc(cc3)NC(=O)CCC(=O)[O-],HTS08300
c1cc(Cl)cc(c12)ncnc2Oc3ncc(cc3)NC(=O)COCC(=O)[O-],HTS08301
c1cc(Cl)cc(c12)NCN=C2OC[C@H](O)c3ccc(F)cc3,HTS08302
c1cc(Cl)cc(c12)NCN=C2OC[C@H](O)c(c3)ccc(c34)OCCO4,HTS08303
c1cc(Cl)cc(c12)NCN=C2OC[C@H](O)c(c3)ccc(c34)OCCCO4,HTS08304
c1cc(Cl)cc(c12)NCN=C2OC[C@H](O)c3ccc(C)cc3,HTS08305
c1ccsc1C(=O)Nc(c2)ccc(c23)[nH]cc3,HTS08306
c1c(C)onc1C(=O)Nc(c2)ccc(c23)[nH]cc3,HTS08308
c1ccccc1-c(noc2C)c2C(=O)Nc(c3)ccc(c34)[nH]cc4,HTS08309
c1ccccc1C(=O)Nc(c2)ccc(c23)[nH]cc3,HTS08310
c1ccoc1Cn2c(n[nH]c2=O)SCCS(=O)(=O)c3ccc(F)cc3,HTS08311
c1cccc(c12)CC(C2)n3c(n[nH]c3=O)SCCS(=O)(=O)c4ccc(F)cc4,HTS08312
C1CC1n2c(n[nH]c2=O)SCCS(=O)(=O)c3ccc(F)cc3,HTS08313
c1ccccc1[C@H](C)n2c(n[nH]c2=O)SCC(=O)Nc(cc3)ccc3C(C)C,HTS08314
Cc1cc(C)cc(C)c1-n2c(n[nH]c2=O)SCC(=O)Nc(cc3)ccc3C(C)C,HTS08315
c1ccncc1-n2c(n[nH]c2=O)SCC(=O)Nc(cc3)ccc3C(C)C,HTS08316
c1ccoc1Cn2c(n[nH]c2=O)SCC(=O)Nc(cc3)ccc3C(C)C,HTS08317
c1cccc(c12)CC(C2)n3c(n[nH]c3=O)SCC(=O)Nc(cc4)ccc4C(C)C,HTS08318
C1CC1n2c(n[nH]c2=O)SCC(=O)Nc(cc3)ccc3C(C)C,HTS08319
c1ccsc1-c(no2)nc2C(=O)NNC(=O)c3c(noc3C)-c4ccccc4,HTS08322
c1ccsc1-c(no2)nc2C(=O)NNC(=O)CCn3c(=O)oc(c34)ccc(c4)C,HTS08323
c1ccccc1C(=O)c2c(-c3ccccc3)nc(s2)Nc4ccccc4,HTS08326
c1ccccc1C(=O)c2sc(nc2C)Nc3ccccc3,HTS08327
c1cc(F)ccc1C(=O)c2c(-c3ccccc3)nc(s2)Nc4ccccc4,HTS08328
c1cc(F)ccc1C(=O)c2sc(nc2C)Nc3ccccc3,HTS08329
c1ccccc1[C@H](C)n2c(n[nH]c2=O)SCC(=O)N3CCOCC3,HTS08330
Cc1cc(C)cc(C)c1-n2c(n[nH]c2=O)SCC(=O)N3CCOCC3,HTS08331
c1ccncc1-n2c(n[nH]c2=O)SCC(=O)N3CCOCC3,HTS08332
c1ccoc1Cn2c(n[nH]c2=O)SCC(=O)N3CCOCC3,HTS08333
c1cccc(c12)CC(C2)n3c(n[nH]c3=O)SCC(=O)N4CCOCC4,HTS08334
c1ccccc1[C@H](C)n2c(n[nH]c2=O)SCC(=O)c(c3)ccc(c34)OCCO4,HTS08336
Cc1cc(C)cc(C)c1-n2c(n[nH]c2=O)SCC(=O)c(c3)ccc(c34)OCCO4,HTS08337
c1ccncc1-n2c(n[nH]c2=O)SCC(=O)c(c3)ccc(c34)OCCO4,HTS08338
c1ccoc1Cn2c(n[nH]c2=O)SCC(=O)c(c3)ccc(c34)OCCO4,HTS08339
c1cccc(c12)CC(C2)n3c(n[nH]c3=O)SCC(=O)c(c4)ccc(c45)OCCO5,HTS08340
c1ccccc1CN(C(C)C)C(=O)Nc2c(C)cccc2CC,HTS08341
C1CCCCC1N(C)C(=O)Nc(cc2)ccc2C(C)(C)C,HTS08342
C1CCCCC1N(C)C(=O)Nc2c(C)cccc2CC,HTS08343
c1ccccc1CN(C(C)C)C(=O)Nc2ccc(OC(F)(F)F)cc2,HTS08345
C1CCCCC1N(C)C(=O)Nc2ccc(OC(F)(F)F)cc2,HTS08347
O=S(=O)(N)c1ccc(cc1)NC(=O)c2ccc(cc2)CC,HTS08348
O=S(=O)(N)c1ccc(cc1)NC(=O)c2cc(Cl)cc(Cl)c2,HTS08349
O=S(=O)(N)c1ccc(cc1)NC(=O)c2c(C)c(C)ccc2,HTS08350
O=S(=O)(N)c1ccc(cc1)NC(=O)c2c(C)nc(C(F)(F)F)cc2,HTS08351
C1CCCCC1N(C)S(=O)(=O)c2ccc(cc2)NC(=O)C,HTS08352
C1CCCCC1N(C)S(=O)(=O)c(c2)ccc(c23)cccc3,HTS08353
Cc1noc(C)c1S(=O)(=O)N(C)C2CCCCC2,HTS08354
c1n(C)c(C)nc1S(=O)(=O)N(C)C2CCCCC2,HTS08355
c1ccccc1S(=O)(=O)N(C)C2CCCCC2,HTS08356
Cc1oc(C)c(C(=O)OC)c1S(=O)(=O)N(C)C2CCCCC2,HTS08357
COC(=O)c(cc1)oc1S(=O)(=O)N(C)C2CCCCC2,HTS08358
COC(=O)c(c(o1)C)cc1S(=O)(=O)N(C)C2CCCCC2,HTS08359
O=S(=O)(N)c1ccc(cc1)NC(=O)c2ccc(C)cc2,HTS08360
O=S(=O)(N)c1ccc(cc1)NC(=O)c(c2)ccc(c23)OCO3,HTS08361
c1ccccc1-c(nc2C)sc2C(=O)Nc(cc3)ccc3S(=O)(=O)N,HTS08362
O=S(=O)(N)c1ccc(cc1)NC(=O)c2c(F)cc(F)cc2,HTS08363
c1ccc(C(F)(F)F)cc1S(=O)(=O)Nc(cc2)ccc2S(=O)(=O)N,HTS08365
O=S(=O)(N)c1ccc(cc1)NC(=O)c2noc(c2)C,HTS08367
CC(C)(C)c(c1)nn(C)c1C(=O)Nc(cc2)ccc2S(=O)(=O)N,HTS08368
O=S(=O)(N)c1ccc(cc1)NC(=O)c2c(F)cccc2Cl,HTS08369
O=S(=O)(N)c1ccc(cc1)NC(=O)c2cc([N+]([O-])=O)ccc2Oc3ccc(cc3)OC,HTS08370
c1ccccc1-c(noc2C)c2C(=O)NCCN(C3=O)CCN3,HTS08371
c1ccccc1-c(noc2C)c2C(=O)N3CCN(C)CC3,HTS08380
c1ccccc1-c(noc2C)c2C(=O)N3CCN(CCC3)C(=O)c4c(noc4C)-c5ccccc5,HTS08384
FC(F)(F)c1cc(ccc1)Oc2ncc(cc2)NC(=O)c3cc(OC)ccc3,HTS08385
FC(F)(F)c1cc(ccc1)Oc2ncc(cc2)NC(=O)c3sccc3,HTS08386
FC(F)(F)c1cc(ccc1)Oc2ncc(cc2)NC(=O)c(cc3)ccc3C(F)(F)F,HTS08387
FC(F)(F)c1cc(ccc1)Oc2ncc(cc2)NC(=O)c3ccccc3,HTS08388
c1cccc(C(=O)[O-])c1C(=O)Nc(cc2)cnc2Oc(cc3C(F)(F)F)ccc3,HTS08390
n1ccnc(C(=O)[O-])c1C(=O)Nc(cc2)cnc2Oc(cc3C(F)(F)F)ccc3,HTS08391
FC(F)(F)c1cc(ccc1)Oc2ncc(cc2)NC(=O)CC3(CC(=O)[O-])CCCC3,HTS08393
FC(F)(F)c1cc(ccc1)Oc2ncc(cc2)NC(=O)CCCC(=O)[O-],HTS08394
FC(F)(F)c1cc(ccc1)Oc2ncc(cc2)NC(=O)CSCC(=O)[O-],HTS08395
FC(F)(F)c1cc(ccc1)Oc2ncc(cc2)NC(=O)c3occc3,HTS08396
FC(F)(F)c1cc(ccc1)Oc2ncc(cc2)NC(=O)c3ccc(C)cc3,HTS08398
FC(F)(F)c1cc(ccc1)Oc2ncc(cc2)NC(=O)c(c3)ccc(c34)OCC4,HTS08399
FC(F)(F)c1cc(ccc1)Oc2ncc(cc2)NC(=O)c3cc(OC)c(cc3)OC,HTS08400
c1cc(F)ccc1S(=O)(=O)Nc(cc2)ccc2N3CCCCC3,HTS08401
c1cccc(c12)sc(c2Cl)C(=O)Nc(cc3)ccc3N4CCCCC4,HTS08403
c1cc(F)cc(F)c1C(=O)Nc(cc2)ccc2N3CCCCC3,HTS08404
c1cc(C)c(C)cc1C(=O)Nc(cc2)ccc2N3CCCCC3,HTS08405
c1cc(F)ccc1C(=O)Nc(cc2)ccc2N3CCCCC3,HTS08406
c1ccccc1C(=O)Nc(cc2)ccc2N3CCCCC3,HTS08407
c1ccsc1C(=O)Nc(cc2)ccc2N3CCCCC3,HTS08408
c1c(C)onc1C(=O)Nc(cc2)ccc2N3CCCCC3,HTS08409
Fc1cccc(Cl)c1C(=O)Nc(cc2)ccc2N3CCCCC3,HTS08410
c1cc(C(C)(C)C)ccc1C(=O)Nc(cc2)ccc2N3CCCCC3,HTS08411
c1cccc(Cl)c1C(=O)Nc(cc2)ccc2N3CCCCC3,HTS08412
c1cc(Cl)cc(Cl)c1C(=O)Nc(cc2)ccc2N3CCCCC3,HTS08413
c1cc(Cl)ccc1C(=O)Nc(cc2)ccc2N3CCCCC3,HTS08414
FC(F)(F)c1cc(C(F)(F)F)cc(c1)C(=O)Nc(cc2)ccc2N3CCCCC3,HTS08415
c1cc(F)cc(Cl)c1C(=O)Nc(cc2)ccc2N3CCCCC3,HTS08416
c1cc(F)ccc1C(=O)NCc2sccc2,HTS08417
Clc1cccc(c1Cl)NC(=O)Nc(cc2)ccc2N3CCCCC3,HTS08418
c1c(C)cc(C)cc1NC(=O)Nc(cc2)ccc2N3CCCCC3,HTS08419
Cc1cccc(Cl)c1NC(=O)Nc(cc2)ccc2N3CCCCC3,HTS08420
c1cccc(OC(F)(F)F)c1NC(=O)Nc(cc2)ccc2N3CCCCC3,HTS08421
CCc1cccc(C)c1NC(=O)Nc(cc2)ccc2N3CCCCC3,HTS08422
c1n(C)cnc1S(=O)(=O)Nc(cc2)ccc2N3CCCCC3,HTS08423
c1ccsc1S(=O)(=O)Nc(cc2)ccc2N3CCCCC3,HTS08424
c1cccc(F)c1S(=O)(=O)Nc(cc2)ccc2N3CCCCC3,HTS08425
c1cc(C)c(Cl)cc1S(=O)(=O)Nc(cc2)ccc2N3CCCCC3,HTS08427
c1c(Cl)ccc(c12)sc(c2C)S(=O)(=O)Nc(cc3)ccc3N4CCCCC4,HTS08428
Cc1noc(C)c1S(=O)(=O)Nc(cc2)ccc2N3CCCCC3,HTS08429
c1ccccc1S(=O)(=O)Nc2c(cccc2)N3CCCCC3,HTS08431
c1cc(F)ccc1S(=O)(=O)Nc2c(cccc2)N3CCCCC3,HTS08432
c1cc(C)ccc1S(=O)(=O)Nc2c(cccc2)N3CCCCC3,HTS08434
FC(F)(F)Oc(cc1)ccc1NC(=O)Nc2c(cccc2)N3CCCCC3,HTS08436
c1cc(F)ccc1NC(=O)Nc2c(cccc2)N3CCCCC3,HTS08438
c1cccc(F)c1NC(=O)Nc2c(cccc2)N3CCCCC3,HTS08439
CC(C)(C)c1ccc(cc1)NC(=O)Nc2c(cccc2)N3CCCCC3,HTS08440
c1ccc(Cl)cc1NC(=O)Nc2c(cccc2)N3CCCCC3,HTS08441
COc1ccc(Cl)cc1NC(=O)Nc2c(cccc2)N3CCCCC3,HTS08442
c1cc(C)ccc1S(=O)(=O)[N-]C(=O)Nc2c(cccc2)N3CCCCC3,HTS08443
Cc1ccc(cc1Cl)NC(=O)Nc2c(cccc2)N3CCCCC3,HTS08444
c1cccc(C)c1NC(=O)Nc2c(cccc2)N3CCCCC3,HTS08445
c1c(C)cc(C)cc1NC(=O)Nc2c(cccc2)N3CCCCC3,HTS08446
c1ccsc1NC(=O)Nc2c(cccc2)N3CCCCC3,HTS08447
c1ccoc1C(=O)Nc2c(cccc2)N3CCCCC3,HTS08449
s1nnc(C)c1C(=O)Nc2c(cccc2)N3CCCCC3,HTS08451
c1c(C)onc1C(=O)Nc2c(cccc2)N3CCCCC3,HTS08452
c1c(Cl)sc(Cl)c1C(=O)Nc2c(cccc2)N3CCCCC3,HTS08453
c1ccccc1-n(nc2)c(CCC)c2C(=O)Nc3c(cccc3)N4CCCCC4,HTS08454
C1CCCCC1C(=O)Nc2c(cccc2)N3CCCCC3,HTS08455
c1cc(C)ccc1C(=O)Nc2c(cccc2)N3CCCCC3,HTS08456
c1cccc(c12)sc(c2Cl)C(=O)Nc3c(cccc3)N4CCCCC4,HTS08458
C1CCCCN1C(=O)c2oc(cc2)Oc3cc(Cl)cc(Cl)c3,HTS08460
n1c(C)cc(n12)nccc2-c3cnccc3,HTS08461
O=c1[nH]ccc(c12)c3c([nH]c2=O)cccc3,HTS08462
c1cccc(NC2=O)c1[C@@]23C4=C(OC(N)=C3C#N)CCCC4=O,HTS08463
n1c(C)cc(n12)ncc(c2-c3sccc3)/N=N/c4ccccc4,HTS08464
COC(=O)c(c1CC)nn(c(=O)c1C#N)-c2ccc(cc2)OC,HTS08465
c1cc(Cl)ccc1-c2c(cnc(n23)cc(n3)C)/N=N/c4ccccc4,HTS08466
c1cc(Cl)ccc1C(=O)c2coc(c23)c4c(c(c3)O)cccc4,HTS08467
n1c(C)cc(n12)nnc(c2CC)C(=O)OC,HTS08468
n1ncn(c12)ccc(n2)-c3sccc3,HTS08469
Nc1sc(C)c(c12)c(C(=O)OC)nn(c2=O)-c3ccc(cc3)OC,HTS08470
Nc1sc(C)c(c12)c(C(=O)OC)nn(c2=O)-c3ccccc3,HTS08471
c1nnc(n12)nccc2-c3ccc(Cl)cc3,HTS08472
c1ccccc1-n2nc(cc(c2=O)NC(=O)C)C(=O)c3ccc(Cl)cc3,HTS08473
c1ccccc1C(=O)C(C=C2C(=O)OC)=NN([C@@H]2C(=O)OC)c3ccccc3,HTS08474
C1CCCCN1C(=O)c2nc(-c3ccccc3)n(n2)-c4ccccc4,HTS08475
[nH]1nc(CC)c(c12)[C@H](C(C#N)=C(O2)N)c3ccccc3,HTS08476
c1cc(Cl)ccc1-n2nc(cc(c2=O)NC(=O)C)C(=O)c3sccc3,HTS08477
COC(=O)c(c1CC)nn(c(=O)c1C#N)-c2ccc(C)cc2,HTS08478
O=C(C)Nc1scc(c12)c(C(=O)OCC)nn(c2=O)-c3ccccc3,HTS08479
O=C(C)Nc1scc(c12)c(C(=O)OCC)nn(c2=O)-c3ccc(cc3)OC,HTS08480
O=C(C)Nc1sc(C)c(c12)c(C(=O)OC)nn(c2=O)-c3ccccc3,HTS08481
O=C(C)Nc1sc(C)c(c12)c(C(=O)OC)nn(c2=O)-c3ccc(cc3)OC,HTS08482
N#Cc(c1N)ccc(c12)c(C(=O)OCC)nn(c2=O)-c3ccccc3,HTS08483
c1ccccc1-c(c(C#N)c2N)cc(c23)c(C(=O)OCC)nn(c3=O)-c4ccccc4,HTS08485
c1ccccc1N(C(=O)CS2)[C@]23SC(C(=O)C)=NN3c4ccccc4,HTS08487
c1ccccc1N(C(=O)CS2)[C@]23SC(c4sccc4)=NN3c5ccccc5,HTS08488
c1cc(C)ccc1\N=N\c(c2C(=O)OCC)c(-c3sccc3)n(c24)CCc5c4cc(OC)c(c5)OC,HTS08489
c1ccccc1\N=N\c(c2C(=O)OCC)c(-c3ccccc3)n(c24)CCc5c4cc(OC)c(c5)OC,HTS08490
FC(F)(F)c1cc(ccc1)Oc2ncc(cc2)NC(=O)Nc3ccccc3,HTS08491
c1ccsc1NC(=O)Nc(cc2)cnc2Oc(cc3C(F)(F)F)ccc3,HTS08492
FC(F)(F)c1cc(ccc1)Oc2ncc(cc2)NC(=O)Nc3cc(OC)ccc3,HTS08493
FC(F)(F)c1cc(ccc1)Oc2ncc(cc2)NC(=O)Nc(cc3)ccc3C(C)(C)C,HTS08494
FC(F)(F)c1cc(ccc1)Oc2ncc(cc2)NC(=O)Nc3ccc(F)cc3,HTS08495
c1ccc(OC)cc1C(=O)Nc(cc2)cnc2Oc(cc3)ccc3C(C)(C)C,HTS08496
c1ccsc1C(=O)Nc(cc2)cnc2Oc(cc3)ccc3C(C)(C)C,HTS08497
FC(F)(F)c1ccc(cc1)C(=O)Nc(cc2)cnc2Oc(cc3)ccc3C(C)(C)C,HTS08498
c1ccccc1C(=O)Nc(cc2)cnc2Oc(cc3)ccc3C(C)(C)C,HTS08499
c1cccc(C)c1C(=O)Nc(cc2)cnc2Oc(cc3)ccc3C(C)(C)C,HTS08500
c1ccccc1-c(noc2C)c2C(=O)Nc3ccc(cc3)OC(=O)c4c(noc4C)-c5ccccc5,HTS08501
c1ccoc1C(=O)Nc(cc2)cnc2Oc(cc3)ccc3C(C)(C)C,HTS08502
c1c(C)oc(C)c1C(=O)Nc(cc2)cnc2Oc(cc3)ccc3C(C)(C)C,HTS08503
c1cc(C)ccc1C(=O)Nc(cc2)cnc2Oc(cc3)ccc3C(C)(C)C,HTS08504
C1COc(c12)ccc(c2)C(=O)Nc(cc3)cnc3Oc(cc4)ccc4C(C)(C)C,HTS08505
c1cc(OC)c(OC)cc1C(=O)Nc(cc2)cnc2Oc(cc3)ccc3C(C)(C)C,HTS08506
c1ccccc1NC(=O)Nc(cc2)cnc2Oc(cc3)ccc3C(C)(C)C,HTS08507
c1ccsc1NC(=O)Nc(cc2)cnc2Oc(cc3)ccc3C(C)(C)C,HTS08508
c1ccc(OC)cc1NC(=O)Nc(cc2)cnc2Oc(cc3)ccc3C(C)(C)C,HTS08509
CC(C)(C)c1ccc(cc1)NC(=O)Nc(cc2)cnc2Oc(cc3)ccc3C(C)(C)C,HTS08510
c1cc(F)ccc1NC(=O)Nc(cc2)cnc2Oc(cc3)ccc3C(C)(C)C,HTS08511
c1cccc(C(=O)[O-])c1C(=O)Nc(cc2)cnc2Oc(cc3)ccc3C(C)(C)C,HTS08512
CC(C)(C)c1ccc(cc1)Oc2ncc(cc2)NC(=O)COCC(=O)[O-],HTS08513
C1CCCC1(CC(=O)[O-])CC(=O)Nc(cc2)cnc2Oc(cc3)ccc3C(C)(C)C,HTS08514
CC(C)(C)c1ccc(cc1)Oc2ncc(cc2)NC(=O)CCCC(=O)[O-],HTS08515
CC(C)(C)c1ccc(cc1)Oc2ncc(cc2)NC(=O)CSCC(=O)[O-],HTS08516
O=C([O-])CC(C)(C)CC(=O)Nc(cc1)cnc1Oc(cc2)ccc2C(C)(C)C,HTS08517
c1ccsc1-c(cc2)sc2C(=O)N[C@H](CC3)CC[N@@H+]3Cc4ccccc4,HTS08521
c1ccsc1-c(cc2)sc2C(=O)N3CCC(CC3)C(=O)c4ccc(F)cc4,HTS08522
c1ccnc(c1C(F)(F)F)N2CCN(CC2)C(=O)c3sc(cc3)-c4sccc4,HTS08523
C1CN(C)CCN1C(=O)c2sc(cc2)-c3sccc3,HTS08524
c1ccsc1-c(cc2)sc2C(=O)NCc3cnccc3,HTS08525
c1csc(c12)CCN(Cc3[nH]ccc3)[C@H]2c4ccc(OC(F)(F)F)cc4,HTS08528
FC(F)(F)Oc(cc1)ccc1[C@@H]2N(CCc(c23)scc3)Cc4c[nH]c(c45)cccc5,HTS08529
c1cccnc1-c2nc(on2)CCC(=O)NCc(cc3)ccc3F,HTS08530
c1cccnc1-c2nc(on2)CCC(=O)NCCCOc(ccc3)cc3NC(=O)C,HTS08531
N#CCCn(ccc1)c1CN2CCOCC2,HTS08536
O=S1(=O)CCN(CC1)CCCOc(ccc2)cc2NC(=O)C,HTS08539
O=S1(=O)CCN(CC1)Cc(cc2)ccc2C(=O)[O-],HTS08540
C1COCCN1c(c2C(=O)[O-])ccc(c2)-n3cccc3,HTS08546
C1COc(c12)ccc(c2)C[N@@H+](CCc(c34)scc4)[C@H]3c5ccc(OC(F)(F)F)cc5,HTS08549
c1cccc(c12)sc(n2)CN(CCc(c34)scc4)[C@H]3c5ccc(OC(F)(F)F)cc5,HTS08550
O=C([O-])CCC(=O)Nc(cc1)ccc1NC(=O)C,HTS08561
c1cccc(C(=O)[O-])c1C(=O)Nc2ccc(cc2)NC(=O)C,HTS08562
O=C([O-])CCCC(=O)Nc(cc1)ccc1NC(=O)C,HTS08564
O=C([O-])CC(C)(C)CC(=O)Nc1ccc(cc1)NC(=O)C,HTS08565
C1CCCC1(CC(=O)[O-])CC(=O)Nc2ccc(cc2)NC(=O)C,HTS08566
O=C([O-])COCC(=O)Nc(cc1)ccc1NC(=O)C,HTS08567
O=C([O-])CSCC(=O)Nc(cc1)ccc1NC(=O)C,HTS08568
c1ccsc1NC(=O)Nc2ccc(cc2)NC(=O)C,HTS08569
c1ccccc1NC(=O)Nc2ccc(cc2)NC(=O)C,HTS08570
c1c(C)cc(C)cc1NC(=O)Nc2ccc(cc2)NC(=O)C,HTS08571
CC(C)(C)c1ccc(cc1)NC(=O)Nc2ccc(cc2)NC(=O)C,HTS08572
c1ccc(OC)cc1NC(=O)Nc2ccc(cc2)NC(=O)C,HTS08573
c1cc(F)ccc1NC(=O)Nc2ccc(cc2)NC(=O)C,HTS08574
Clc1cccc(c1Cl)NC(=O)Nc2ccc(cc2)NC(=O)C,HTS08575
c1cccc(OC(F)(F)F)c1NC(=O)Nc2ccc(cc2)NC(=O)C,HTS08576
c1ccc(Cl)cc1NC(=O)Nc2ccc(cc2)NC(=O)C,HTS08577
O=C(C)Nc(cc1)ccc1NC(=O)Nc2cc(Cl)ccc2OC,HTS08578
c1cc(C(F)(F)F)nc(C)c1C(=O)Nc(cc2)ncc2C(F)(F)F,HTS08584
n1ccc(C(F)(F)F)nc1N2CCC(CC2)C(=O)Nc(cc3)ncc3C(F)(F)F,HTS08585
FC(F)(F)c1cnc(cc1)NC(=O)c2c(nccc2)Oc3ccc(Cl)cc3,HTS08587
FC(F)(F)c1cnc(cc1)NC(=O)c2oc(cc2)Oc3cc(Cl)cc(Cl)c3,HTS08591
FC(F)(F)c1cnc(cc1)NC(=O)CSCC(=O)[O-],HTS08592
c1cccc(C(=O)[O-])c1C(=O)Nc(cc2)ncc2C(F)(F)F,HTS08593
FC(F)(F)c1cnc(cc1)NC(=O)COCC(=O)[O-],HTS08594
c1ccccc1-c(cc2)sc2NC(=O)Nc(cc3)ncc3C(F)(F)F,HTS08597
c1ccsc1NC(=O)Nc(cc2)ncc2C(F)(F)F,HTS08598
FC(F)(F)c1cnc(cc1)NC(=O)Nc2cc(OC)ccc2,HTS08599
FC(F)(F)c1cnc(cc1)NC(=O)Nc2cc(Cl)ccc2OC,HTS08601
FC(F)(F)c1cnc(cc1)NC(=O)Nc2ccccc2,HTS08602
FC(F)(F)c1cnc(cc1)NC(=O)Nc(cc2Cl)ccc2C,HTS08604
FC(F)(F)c1cnc(cc1)NC(=O)Nc2cc(Cl)cc(Cl)c2,HTS08605
FC(F)(F)c1cnc(cc1)NC(=O)Nc(cc2)ccc2C(C)(C)C,HTS08606
FC(F)(F)c1sc(nn1)[N-]C(=O)COCC(=O)[O-],HTS08615
FC(F)(F)c1sc(nn1)[N-]C(=O)CSCC(=O)[O-],HTS08618
c1ccc(OC)cc1C(=O)N(CC)c2cccc(c23)cccc3,HTS08619
c1ccsc1C(=O)N(CC)c2cccc(c23)cccc3,HTS08620
c1cc(C(F)(F)F)ccc1C(=O)N(CC)c2cccc(c23)cccc3,HTS08621
C1COc(c12)ccc(c2)C(=O)N(CC)c3cccc(c34)cccc4,HTS08623
c1ccccc1NS(=O)(=O)c2ccc(cc2)-c3nnsc3,HTS08626
c1cccc(c12)CC(C2)NS(=O)(=O)c3ccc(cc3)-c4nnsc4,HTS08628
CN(C)c1ccc(cc1)NS(=O)(=O)c2ccc(cc2)-c3nnsc3,HTS08630
c1cccc(c12)S(=O)(=O)N(C2=O)CC(=O)Nc(cc3Cl)ccc3F,HTS08631
c1cccc(c12)S(=O)(=O)N(C2=O)CC(=O)Nc3c(Cl)cccc3,HTS08632
c1cccc(c12)S(=O)(=O)N(C2=O)CC(=O)Nc3c(F)cc(F)cc3,HTS08633
c1cccc(c12)S(=O)(=O)N(C2=O)CC(=O)Nc3cc(Cl)ccc3,HTS08634
c1cccc(c12)S(=O)(=O)N(C2=O)CC(=O)Nc(cc3)ccc3C(C)C,HTS08635
c1cccc(C(=O)[O-])c1C(=O)n2c(C(=O)OCC)cc(c23)cc(cc3)OCc4ccccc4,HTS08636
C1CC1n2c(n[nH]c2=O)SCC(=O)c(c3)ccc(c34)OCCO4,HTS08641
c1ccccc1[C@H](C)n2c(n[nH]c2=O)SCC(=O)Nc3ccccc3,HTS08642
Cc1cc(C)cc(C)c1-n2c(n[nH]c2=O)SCC(=O)Nc3ccccc3,HTS08643
c1ccncc1-n2c(n[nH]c2=O)SCC(=O)Nc3ccccc3,HTS08644
c1ccoc1Cn2c(n[nH]c2=O)SCC(=O)Nc3ccccc3,HTS08645
c1cccc(c12)CC(C2)n3c(n[nH]c3=O)SCC(=O)Nc4ccccc4,HTS08646
