s.no.,smiles,name,bioactivity_class
6381,CC(CCO)c1cc(Cl)c2CCN(Cc3c(C)cc(C)[nH]c3=O)C(=O)c2c1Cl,435522,active
6382,CCCN1[C@H](C(=C(N(C1=O)C)[O-])C(=O)CSc2nnc(n2C3CC3)C4=c5ccccc5=[NH+]C4)[NH3+],C63209592,inactive
6383,c1ccc(cc1)[C@H]2C=C(Nc3n2nc(n3)C(F)(F)F)c4ccncc4,C08192593,inactive
6384,Cc1cc(C)c(CNC(=O)c2cc3CC4(CCCC4)Oc3c(c2)-c2cnc(nc2)N2CCN(CC2)C(=O)OC(C)(C)C)c(=O)[nH]1,359819,active
6385,c1ccc2=[NH+]C(=O)[C@@H]([NH+]=c2c1)CSc3nnc(s3)NC(=O)Nc4ccc(c(c4)Cl)F,C63752112,inactive
6386,CC(C)(C)c1cc(CNC(=O)[C@@H](N)CCSC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2O)n[nH]1,CHEMBL3397330,inactive
6387,CC(C)(C)C1CCC(CC1)OC[C@H](C[NH+]2CCN(CC2)CCN3C(=O)c4cccc5c4c(ccc5)C3=O)O,C22914718,inactive
6388,Cc1ccc(cc1)COc2c(cc(cc2Br)/C=N/NC(=O)CC[C@H](c3ccccc3)O)OC,C83315324,inactive
6389,CCOc1cc(c(cc1OC)/C=C\2/c3c(c(c(nc3C(=C2C)C#N)N)C#N)C)Br,C34878257,inactive
6390,C[C@@H](C(=O)Nc1ccc2c(c1)OCCO2)Sc3[nH]c(c[nH+]3)c4ccc(cc4)Br,C08720141,inactive
6391,Cc1ccc(cc1)S(=O)(=O)n2c(cnc2SCC(=O)Nc3cc(ccc3OC)Cl)c4ccccc4,C00853509,inactive
6392,Cc1ccc(cc1)C(=O)N2CCN(CC2)c3ccc(cc3)NC(=S)NC(=O)c4ccc5c(c4)nsn5,C21595749,inactive
6393,Cc1cc[nH+]c(c1)n2c(=O)c3ccccc3[nH+]c2S[C@H](C)C(=O)Nc4cccc(c4)C(F)(F)F,C35535816,inactive
6394,c1cc(ccc1C2SCCS2)C(=O)Nc3ccc(cc3)NS(=O)(=O)c4ccc(c(c4)F)F,C15744009,inactive
6395,Cc1c(ccc(n1)NC(=S)NC(=O)c2cccc(c2)OC)I,C17095258,inactive
6396,[H]/N=C\1/C(=C\c2cc(n(c2C)c3cccc(c3C)C)C)/C(=O)N=C4N1N=C(S4)C(C)C,C05487840,inactive
6397,CN(C)c1ccc(cc1)[C@H](CNC(=O)Nc2cc(ccc2OC)Cl)[NH+]3CCN(CC3)c4ccccc4,C22418718,inactive
6398,Cc1cc(C)c(CNC(=O)c2cc(C#N)cc3c2C(C)CN3C(C)C)c(=O)[nH]1,CHEMBL3906288,active
6399,CSc1cc(C)[nH]c(=O)c1CNC(=O)c1c(C)n([C@@H](C)C2OCC(CO2)NC2(C)COC2)c2ccccc12,574843,active
6400,Cc1cccc(c1)C2=NN3C(=[NH2+])/C(=C/c4ccc(c(c4)Cl)OCc5ccccc5)/C(=O)N=C3S2,C33859837,inactive
6401,COc1ccc(cc1)C(=O)N/C(=C\c2ccc(cc2)Br)/C(=O)NCCC3=c4ccccc4=[NH+]C3,C63254424,inactive
6402,Cc1cc(C)c(CNC(=O)c2cc(cc3N(CCc23)C2CCOCC2)C#N)c(=O)[nH]1,50205638,inactive
6403,[H]/N=C\1/C(=C\c2cc(c(c(c2)OC)OCCOc3ccccc3Cl)OC)/C(=O)N=C4N1N=C(S4)Cc5ccccc5,C97959144,inactive
6404,CCCCNc1ccc-2c(cc1=O)[C@H](CCc3c2c(c(c(c3)OC)OC)OC)[NH+](C)Cc4ccccc4O,C12660195,inactive
6405,Cc1ccc(cc1)c2[nH]c(c([nH+]2)SCC(=O)Nc3ccc(cc3)F)c4ccc(c(c4)OC)OC,C20182439,inactive
6406,c1ccc2c(c1)CCC[C@@H]2NC(=O)[C@H]3CCCN(C3)S(=O)(=O)N4CCCCCC4,C06535918,inactive
6407,C[C@H]1Cc2cc(ccc2O1)C(=O)C3=C(C(=O)N([C@@H]3c4ccc(cc4)OCc5ccccc5)c6cccc[nH+]6)O,C38249459,inactive
6408,CCOc1ccc(cc1C)C(=O)C2=C(C(=O)N([C@@H]2c3cccc(c3)Oc4ccccc4)Cc5ccc[nH+]c5)O,C09993699,inactive
6409,Cc1ccccc1[C@H]2c3c(nn(c3N(C(=O)CS2)CC(=O)NCc4ccc[nH+]c4)c5ccccc5Cl)c6ccccc6,C98012111,inactive
6410,Cc1c(c(n2c(n1)nc(n2)SC)C)CC(=O)NCCCc3c(c(n(n3)c4ccc(cc4)F)N)C#N,C36834671,inactive
6411,COc1ccc2c(c1)c(c[nH]2)[C@@H](CC(=O)NCCc3cccc[nH+]3)c4cccc(c4)OCc5ccccc5,C96278595,inactive
6412,c1ccc(cc1)[C@H]2CC3=C([C@H](C(=C(N3c4[nH]ncn4)[NH3+])C#N)c5cccc(c5)[N+](=O)[O-])C(=O)C2,C27551907,inactive
6413,Cc1cc(C)c(CNC(=O)c2cc(-c3ccc(CN4CCOCC4)cc3)cc(N(C)C3CCNCC3)c2C)c(=O)[nH]1,CHEMBL3697407,active
6414,CC[C@@H]1C[NH+]2CCc3cc(c(cc3[C@@H]2C[C@@H]1[C@@H]4c5c(cc(cc5OC)OC)CC[NH2+]4)OC)OC,C83314512,inactive
6415,CSc1nc([nH]n1)N2[C@H]([C@@H](C(=O)[C@@H]2O)c3ccccc3)c4ccccc4,C72332364,inactive
6416,Cc1cc(C)c(CNC(=O)c2cc(-c3ccc(CN4CCOCC4)cc3)cc(N(C)[C@H]3CC[C@H](N)CC3)c2C)c(=O)[nH]1,CHEMBL3697435,active
6417,CCc1ccc(cc1)n2c3c(c(=O)n(c(n3)SCC(=O)Nc4nccs4)c5ccc(cc5)C)sc2=S,C03034717,inactive
6418,c1ccc(cc1)C2=N/C(=C\c3cc(ccc3OCC(=O)N)Br)/C(=O)O2,C05946682,inactive
6419,Cc1ccc(cc1)CN2c3ccsc3C(=O)/C(=C/NCCC4=c5ccccc5=[NH+]C4)/S2(=O)=O,C63584608,inactive
6420,CC(=O)Nc1ccc(cc1)S(=O)(=O)/N=C\2/[C@H]([NH+]=c3ccccc3=N2)Nc4ccc(c(c4)OC)OC,C39978771,inactive
6421,CCCN1C(=O)c2c([nH+]cn2C[C@@]1(C)C(=O)NCCC(C)C)C(=O)NCCC[NH+]3CCCCCC3,C15735679,inactive
6422,c1c2cc3c(cc2nc(c1CN(CCCO)C(=S)NCCC[NH+]4CCOCC4)O)OCCO3,C06445101,inactive
6423,CSc1cc(C)[nH]c(=O)c1CNC(=O)c1c(C)n([C@H](C)C2CCC(CC2)N2CCC(F)(F)C2)c2ccccc12,574963,active
6424,CC(C)n1ncc2c(cc(nc12)-c1ccc(CN(C)C)cc1)C(=O)NCc1c(C)cc(C)[nH]c1=O,325826,active
6425,CC[NH+](CC)CCCN1[C@@H](C(=C(C1=O)O)C(=O)c2c(nc(s2)C)C)c3c(cccc3Cl)Cl,C35568314,inactive
6426,CCN(c1cc(-c2ccc(CN3CCN(C)CC3)cc2)cc(C(=O)NCc2c3c(c(C)[nH]c2=O)CCCC3)c1C)C1CCCCC1,CHEMBL5178720,active
6427,C[C@@]1(C(=O)N(C(=O)N1)CC(=O)NC[C@@H](c2ccc(cc2)OC)[NH+]3CCCC3)c4ccc5ccccc5c4,C32960832,inactive
6428,CC(C)C[C@@H]1C(=O)N(C2([NH2+]1)CCN(CC2)C(=S)Nc3ccc(cc3)OC)Cc4ccc(cc4)F,C36029852,inactive
6429,CCCCCOc1ccc(cc1OC)[C@H]2c3c(n[nH]c3C(=O)N2Cc4cc[nH+]cc4)c5ccccc5O,C38609995,inactive
6430,CN(C)c1ccc(cc1Br)/C=N/NC(=O)CN(c2ccccc2OC)S(=O)(=O)c3ccccc3,C02190167,inactive
6431,Cc1cccc(c1)C2=NN3C(=[NH2+])/C(=C\c4cc(c(c(c4)OC)OCCOc5ccccc5C)OC)/C(=O)N=C3S2,C97958085,inactive
6432,Cc1ccc(cc1)C(=O)NCC(=O)N/N=C/c2ccc(c(c2)Br)OCc3ccccc3C#N,C09305464,inactive
6433,CC(C)c1cc(Cl)c2CCN(Cc3c(C)cc(C)[nH]c3=O)C(=O)c2c1Cl,435503,active
6434,CSCC[C@H](C(=O)N1CCC2(CC1)c3c([nH+]c[nH]3)CC[NH2+]2)NC(=O)c4ccc(cc4)Br,C13551865,inactive
6435,C[C@@H]1CCCCN1S(=O)(=O)c2ccc(cc2)C(=O)Nc3c(c4c(s3)CN(CC4)C(C)C)C(=O)OC,C08583070,inactive
6436,CCN(C1C[C@@H](C)N[C@H](C)C1)c1cc(cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)-c1ccc(CN2CCOCC2)nc1,601718,active
6437,c1ccc(cc1)N2CCN(CC2)CC(=O)N3CCNC(=O)[C@H]3CC(=O)Nc4ccc(cc4)Br,C20676892,inactive
6438,Cc1cc(ccc1/C(=C/2\C=CC(=[N+](CCO)CCO)C=C2C)/c3ccccc3Cl)N(CCO)CCO,C04014682,inactive
6439,CN1CCc2c1ccc(c2)[C@H](CNC(=O)NCc3ccc(c(c3)OC)OC)[NH+]4CCCCC4,C38517863,inactive
6440,Cc1ccccc1OCCOc2ccc(cc2)/C=c\3/c(=[NH2+])n-4[nH]/c(=C/C(=O)N5CCCC5)/sc4nc3=O,C49686828,inactive
6441,C[C@@H]1CC[C@@]2(CC[C@@]3(C(=CC[C@@H]4[C@]3(CC[C@@H]5[C@@]4(CC[C@@H](C5(C)C)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)C)C)[C@@H]2[C@@H]1C)C(=O)[O-])C(=O)O,C67903139,inactive
6442,COC(=O)C1CC[NH+](CC1)[C@@H](c2c[nH]c3c2cc(cc3)Br)C(=O)[O-],C20723199,inactive
6443,CC1=CC=CN2[C@H]1NC(=C(C2=O)Cc3nnc(n3C)SCC(=O)NCC4[NH+]=c5ccccc5=[NH+]4)C,C64482310,inactive
6444,COc1ccc(cc1/C(=[NH+]/c2c(c3ccccc3oc2=O)NCc4ccccc4)/O)Br,C20258460,inactive
6445,CN(C)CC(=O)N1CCC(=CC1)c1cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c2cnn(C3CCCC3)c2c1,326140,active
6446,COCCN1[C@@H]([C@H](C(=O)C1=O)C(=O)c2ccc(cc2)OCC=C)c3cc(c(c(c3)Br)O)OC,C16735001,inactive
6447,CC(=O)Nc1ccc(cc1)S(=O)(=O)NC[C@H](c2ccc(cc2)N(C)C)[NH+]3CCc4ccccc4C3,C38666965,inactive
6448,COc1ccc(cc1OC)c2nnc(n2c3ccccc3)SCC(=O)N/N=C/C(=C/c4ccccc4)/Br,C01884845,inactive
6449,CC(C)(C)NC1=Nc2ccccc2CN[C@]13CCN(C3)C(=O)c4ccccn4,C65265984,inactive
6450,CCOC(=O)[C@H]1CC[C@@H](CC1)N(CC)c1cc(Cl)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C,190217,active
6451,CCCCN1c2ccccc2[C@@]3(C1=O)C(=C(C(=O)N3CC[NH+](C)C)O)C(=O)c4cccc(c4)S(=O)(=O)N(C)C,C98046807,inactive
6452,COc1ccc(cc1NC(=O)CSc2[nH+]c(c(cn2)S(=O)(=O)c3cccs3)N)Cl,C16842180,inactive
6453,CC1COc2c1cc(cc2-c1ccc(nc1)N1CCOCC1)C(=O)NCc1c(C)cc(C)[nH]c1=O,359757,active
6454,CCn1c(nnc1SCC(=O)Nc2ccc(cc2)C(=O)C)c3ccc(cc3)S(=O)(=O)N4CCCC4,C00879218,inactive
6455,CC(C)n1ncc2cc(cc(-c3ccc(nc3)N3CCN(CCOCCC(=O)Nc4cccc5C(=O)N(C6CCC(=O)NC6=O)C(=O)c45)CC3)c12)C(=O)NCc1c(C)cc(C)[nH]c1=O,50594124,active
6456,C[C@@H](C(=O)Nc1ccc(cc1)S(=O)(=O)N2CCCC2)Sc3[nH]c(c[nH+]3)c4ccc(cc4)F,C17749638,inactive
6457,COc1c(cc(cc1I)I)/C=N/NC(=O)COc2ccccc2[N+](=O)[O-],C33353894,inactive
6458,CCCc1cc(C)[nH]c(=O)c1CNC(=O)c1cc2CC(C)(Oc2c(c1)-c1ccc(nc1)N1CCNCC1)C(C)=C,359839,active
6459,CC(=O)Oc1c(cc(cc1Br)[C@@H]2c3c(n[nH]c3OC(=C2C#N)N)c4cc(ccc4OC)OC)OC,C02841015,inactive
6460,COC(=O)c1ccc2c(c1)nc([nH]c2=O)CSc3[nH]c(c([nH+]3)c4cccs4)c5cccs5,C09635235,inactive
6461,CCCOc1ccc(cc1OC)[C@@H]2CN3C(=O)CN(C(=O)[C@@]3(c4c2c5ccccc5[nH]4)C)CCC[NH+](CC)CC,C70692199,inactive
6462,CCN(C1CCOCC1)c1cc(cc(C(=O)NCc2c(cc(C)[nH]c2=O)C(C)C)c1C)-c1ccc(nc1)N1CCN(C)CC1,172178,active
6463,CC1CCC(CC1)N2[C@@H]([C@]34C=C[C@H](O3)[C@@H]([C@H]4C2=O)C(=O)Nc5ccc(cc5)Cl)C(=O)NC6CCCCC6,C97962344,inactive
6464,c1ccc(cc1)N2c3ccccc3[NH2+][C@@H]2CCc4ccc(cc4)NC(=O)[C@H]5C=C(N=N5)c6cccs6,C63600613,inactive
6465,CCOC(=O)CNC(=O)CSc1nc2c(c3c(s2)CCCC3)c(=O)n1c4ccc(cc4)Br,C02508172,inactive
6466,CNC(=O)c1cc(ccn1)S(=O)(=O)c2ccc3c(c2)[nH]c([nH+]3)Nc4cccc(c4)C(F)(F)F,C85393804,inactive
6467,C=CCNC(=S)N1CC[NH+](CC1)[C@H]2c3cccc4c3c(ccc4)[C@H]2NS(=O)(=O)c5ccc(cc5)Cl,C09043926,inactive
6468,CC(C)n1ncc2c(cc(nc12)C1=CCN(CC1)C1CCNCC1)C(=O)NCc1c(C)cc(C)[nH]c1=O,325944,active
6469,C[NH+](C)[C@@H](CNC(=O)c1cccc(c1)NS(=O)(=O)c2ccc(c(c2)Cl)Cl)c3ccco3,C12584865,inactive
6470,CCN(C(=O)C1CC1)c1cc(cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)-c1cnc(N2CCN(CC3CC3)CC2)c(C)c1,50575223,active
6471,C[C@H]1CCC=C2[C@@]1([C@H]([C@H]3[C@@H](C2)OC(=O)[C@H]3CNC4CC[NH+](CC4)Cc5ccccc5)O)C,C70686673,inactive
6472,COc1ccc(cc1F)C(=O)C2=C(C(=O)N([C@H]2c3ccc(c(c3)OC)OCc4ccccc4)CCCn5cc[nH+]c5)O,C98217037,inactive
6473,C[C@]([C@H]1C[C@@]23CC[C@@]1([C@H]4[C@@]25CC[NH+]([C@@H]3C(=O)c6c5c(c(cc6)O)O4)CC7CC7)OC)(C(C)(C)C)O,C65748322,inactive
6474,CCN(c1cc(/C=C/c2ccc(CN3C[C@H]4C[C@@H]3CO4)c(F)c2)cc(C(=O)NCc2c(C)c3c([nH]c2=O)CCCC3)c1C)C1CCOCC1,CHEMBL4649585,active
6475,c1cc(ccc1NC(=O)C[NH+]2CCN(CC2)CC(=O)NCC3(CCCCC3)[NH+]4CCCCC4)F,C22791260,inactive
6476,C[C@H]1C(=c2cc(ccc2=[NH+]1)OC)CCNC(=O)[C@@H]3C=C4N=C(C=C(N4N3)C(F)(F)Cl)c5cccs5,C63514049,inactive
6477,Cc1ccc2=[NH+]CC(=c2c1)CCNC(=O)CSC[C@@H]3N=N[C@H](S3)C(=O)Nc4ccc(cc4)OC,C64491458,inactive
6478,Cn1cc[nH+]c1SCC(=O)Nc2ccc(cc2)C(=O)NCCOc3ccc4ccccc4c3,C09866295,inactive
6479,c1ccc(cc1)C[C@@H](C(=O)Nc2ccc(c(c2)C(F)(F)F)Cl)NS(=O)(=O)c3cccc4c3nsn4,C08596303,inactive
6480,CCOc1cc(ccc1OCc2ccc(cc2)F)[C@@H]3c4c(n[nH]c4OC(=C3C#N)[NH3+])c5ccccc5,C20175977,inactive
6481,c1ccc(cc1)c2c3cc(ccc3nc(n2)N/N=C/C4=N[C@@H]5C=CC=C[C@H]5N4)Br,C25337420,inactive
6482,CC(C)C[C@@H](C(=O)NCCc1ccc(cc1)Cl)N2C(=O)[C@@]3([C@H]4C(=c5ccccc5=[NH+]4)CCN3C2=O)C,C63373382,inactive
6483,CN(C[C@H]1C[NH+]2CC[C@@H]1C[C@@H]2CNC(=S)Nc3ccc(cc3)n4cccn4)c5ccccc5,C43527556,inactive
6484,c1cc(sc1)[C@@H]2CC(=NN2C(=O)CSc3nnc(s3)SCC(=O)N)c4cccs4,C22091457,inactive
6485,CC[C@H](C)NS(=O)(=O)c1ccc2c(c1)[C@H]3C=CC[C@H]3[C@H](N2)c4ccc5c(c4)c6ccccc6n5CC,C20685385,inactive
6486,c1cc(ccc1[C@H]2C(=C(C(=O)N2CCCn3cc[nH+]c3)[O-])C(=O)c4ccc5c(c4)OCCO5)Br,C01108365,inactive
6487,Cc1ccc(cc1)CNC(=O)CCCCCn2c(=O)c3c(ccs3)nc2SCc4cc(=O)n5ccccc5[nH+]4,C02925327,inactive
6488,c1ccc(cc1)C(c2ccccc2)(C3CCN(CC3)C(=S)Nc4ccc(cc4)S(=O)(=O)/N=c/5\[nH]ccs5)O,C97948341,inactive
6489,CC1(Cc2c(cc(c(=O)n2c3ccc(cc3)Cl)C(=O)N[C@H](CO)[C@H](c4ccc(cc4)SC)O)C(=O)C1)C,C49816802,inactive
6490,CCN(C1CCOCC1)c1cc(cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)-c1ccc(CN2CCCNCC2)cc1,172080,active
6491,COc1ccc(cc1)C(=O)OCc2c3c(c(c4c2OCO4)OC)[C@@H](NCC3)[C@@H]5c6ccc(c(c6C(=O)O5)OC)OC,C44459643,inactive
6492,COc1cc(cc(c1)OC)C(=O)/N=C(/NCc2cc[nH+]cc2)\Nc3cccc(c3)Br,C45940728,inactive
6493,Cc1ccc(c(c1)S(=O)(=O)N[C@H](C)C(=O)Nc2ccc(c(c2)Cl)Cl)C,C00630613,inactive
6494,c1cc(cc(c1)F)CN[C@H]2C[C@H]([NH+](C2)Cc3ccc(cc3)Cl)C(=O)NCc4ccc[nH+]c4,C32561778,inactive
6495,c1ccc2c(c1)nc(s2)NC(=O)CSc3nnc(s3)NC(=O)c4ccc(cc4)S(=O)(=O)N5CCCCC5,C97961698,inactive
6496,CCCC1=NN2C(=[NH2+])/C(=C\c3cn(c4c3cccc4)CCOc5ccc(c(c5)C)Cl)/C(=O)N=C2S1,C51225273,inactive
6497,CN(c1ccc(cc1)C(=O)Nc2ccc(cc2)S(=O)(=O)Nc3ccc(cc3)Br)S(=O)(=O)c4ccccc4,C08384597,inactive
6498,COc1ccc(cc1OC)CCNC(=O)CCn2c(=O)c3ccccc3nc2SCc4cc(=O)n5ccccc5[nH+]4,C02973613,inactive
6499,Cc1cccc(c1)n2c3c(c(n2)C(C)(C)C)[C@H](SCC(=O)N3CC(=O)NCC[NH+](C)C)c4ccc(cc4F)F,C98010985,inactive
6500,c1ccc(cc1)Cn\2c3ccccc3[nH]/c2=N\C(=O)c4c(cn[nH]4)I,C12648953,inactive
6501,CCN(C1CCOCC1)c1cc(cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)-c1ccc(CN2CCCCC2)nc1,601698,active
6502,c1ccc2c(c1)c(nc([nH+]2)c3cccs3)N(CCC(=O)NCc4cccc(c4)C(F)(F)F)Cc5ccco5,C98009862,inactive
6503,Cc1cc2CC\C=C\Cc3c(O[C@H]4CC[C@H](N)CC4)cc(Cl)cc3C(=O)NCc2c(=O)[nH]1,50061975,active
6504,c1ccc2c(c1)[nH+]c(n2CCOc3ccc(cc3Cl)Cl)S[C@@H]4[C@H]([C@@H]([C@@H]([C@@H](O4)CO)O)O)O,C39915994,inactive
6505,CC[NH+](CC)CCC[C@@H](C)Nc1c2cc(ccc2[nH+]c(n1)/C=C/c3ccc(cc3Br)Br)OC,C95721745,inactive
6506,CCCc1cc(C)[nH]c(=O)c1CNC(=O)c1cc(-c2ccc(N3CCN(C)CC3)nc2)cc2c1cnn2C(C)C,CHEMBL2204997,active
6507,Cc1ccccc1N2C[C@@H](CC2=O)C(=O)Nc3nnc(s3)SCC(=O)Nc4ccccc4F,C08904753,inactive
6508,CN(C)c1ccc(cc1)/C=N/Nc2nnc(n2N)SCC(=O)Nc3cccc(c3)Br,C20527585,inactive
6509,c1ccc(c(c1)C(=O)N/C(=C/c2ccc(cc2)Cl)/C(=O)Nc3ccncc3)Cl,C59168071,inactive
6510,COc1ccc2c(NC3CCN(C)CC3)cc(N3CCCN(C)CC3)nc2c1,CHEMBL5196210,inactive
6511,CCN([C@H]1CC[C@@H](CC1)N(C)C)c1cc(Cl)cc(C(=O)NCc2c(C)[nH]n(C)c2=O)c1C,310749,active
6512,c1cc(ccc1NC(=O)CSc2nnc(n2N)N/N=C/c3ccc(cc3Cl)Cl)[N+](=O)[O-],C20527935,inactive
6513,c1ccc(cc1)CNc2cc(ccc2[N+](=O)[O-])N3CCN(CC3)CN4c5ccccc5C6(C4=O)OCCCO6,C16480194,inactive
6514,C[C@H]([C@@H](c1ccc(cc1)O)O)[NH+]2C[C@@H](O[C@@H](C2)COCc3ccccc3OC)COCc4ccccc4OC,C40556050,inactive
6515,CCN(C1CCOCC1)c1cc(Br)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C,50149895,active
6516,CCOC(=O)[C@H](Cc1ccc(cc1)NC(=O)/C(=C/c2ccc(cc2)OC(=O)C)/NC(=O)C)N3C(=O)c4ccccc4C3=O,C08672712,inactive
6517,CC(C)N1c2c(cc(cn2)NC(=O)[C@H](CC3=c4ccccc4=[NH+]C3)NC(=O)OCc5ccccc5)CN1,C63160869,inactive
6518,CSc1cc(C)[nH]c(=O)c1CNC(=O)c1c(C)n([C@H](C)C2CCN(CC2)C(=O)CN(C)C)c2ccccc12,575022,active
6519,CN1CCN(CC1)c1ccc(cn1)-c1cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c2c(C)cn(c2c1)S(=O)(=O)C1(CC=C)CC1,464515,active
6520,COc1ccc(cc1)NC(=O)CCN(Cc2ccco2)c3c4ccccc4[nH+]c(n3)c5cccc(c5)Br,C98009827,inactive
6521,CCCCOc1ccccc1[C@@H]2C(=C(C(=O)N2c3nc(c(s3)C(=O)C)C)O)C(=O)c4c(nc(s4)C)C,C35566121,inactive
6522,Cc1cc(Cl)[nH]c(=O)c1CNC(=O)c1c(C)n([C@H](C)C2CCN(CC(F)(F)F)CC2)c2ccccc12,CHEMBL4633053,active
6523,Cc1cccc(c1C)N2C[C@H](CC2=O)C(=O)Nc3ccc(cc3)C(=O)Nc4nccs4,C24917782,inactive
6524,c1ccc(c(c1)C(=O)N2CCC(CC2)C(=O)Nc3ccc(cc3)S(=O)(=O)NC[C@H]4CCCO4)Cl,C20612191,inactive
6525,CC[C@H](C)Sc1nnc(s1)NC(=O)CCNS(=O)(=O)c2ccc(cc2)Br,C09342933,inactive
6526,C[C@@H](C(=O)Nc1ccc(cc1)S(=O)(=O)N)Sc2nnc(n2c3ccccc3)C[NH+]4CCCC4,C08725872,inactive
6527,CC(=O)NCc1ccc(s1)c2csc(n2)NC(=O)c3cccc(c3)OCc4cn5ccccc5[nH+]4,C12540227,inactive
6528,CC[C@H](C(=O)Nc1ccc(cc1)F)Sc2c3c(nc(n2)c4ccccc4F)Oc5c([nH+]cc(c5C3)CO)C,C97987165,inactive
6529,CC(C)(C)c1ccc(cc1)S(=O)(=O)[C@@H]2CS(=O)(=O)C[C@H]2[NH2+]CCc3c[nH]c4c3cccc4,C36594936,inactive
6530,COc1ccc(cc1)c2c3c([nH]n2)C(=O)N([C@H]3c4ccc(c(c4)OC)OCc5ccccc5)C[C@@H]6CCCO6,C40345822,inactive
6531,C[NH+](CC(=O)Nc1ccc(cc1)N2CCCCC2)CC(=O)Nc3ccccc3Br,C09508810,inactive
6532,c1ccc(cc1)C#CCNC(=O)N2CC[NH+](CC2)CC(=O)Nc3ccc(c(c3)C(F)(F)F)Cl,C32802884,inactive
6533,c1cc(c(c(c1)F)F)C[NH2+]C2CCN(CC2)c3ccc(cc3)C(=O)N4CCC[C@H](C4)CO,C12162458,inactive
6534,c1cc2c(cc1C(=O)NCC[NH+]3CCN(CC3)c4nc5ccc(cc5s4)Br)scn2,C38774107,inactive
6535,Cc1cc(C)c(CNC(=O)c2cc(-c3ccc(CN4CCOCC4)cc3)cc3c2CCN3C(=O)C2CCCC2)c(=O)[nH]1,CHEMBL4875308,active
6536,C[NH+](C)[C@H](Cc1ccccc1)CNC(=O)c2cccc(c2)NS(=O)(=O)c3ccc4c(c3)OCCO4,C25382474,inactive
6537,Cc1cc(nc(n1)SCC(=O)N(Cc2ccccc2)[C@@H](c3ccc(c(c3)OC)OC)C(=O)Nc4ccc(cc4)OC)C,C08712647,inactive
6538,Cc1ccc(cc1)S(=O)(=O)[N-]c2c(cccc2)/C=[NH+]/CC(O)C/[NH+]=C/c3c(cccc3)[N-]S(=O)(=O)c4ccc(cc4)C,C97965292,inactive
6539,Cc1ccc(c(c1)NC(=O)CSc2c3c(nc(n2)c4ccccc4OC)Oc5c([nH+]cc(c5C3)CO)C)C,C97986842,inactive
6540,c1cc(ccc1C(=O)OC[C@@H]2CCC[NH+]3[C@@H]2CCCC3)NC(=O)c4cc5cc(ccc5oc4=O)Br,C97966199,inactive
6541,c1ccc(cc1)n2c3c(cn2)c(=[NH2+])n(cn3)NC(=S)Nc4ccc(cc4Cl)Cl,C08636728,inactive
6542,[H]/N=C\1/C(=C/c2cc(c(c(c2)Cl)OCCOc3c(cccc3C)C)OCC)/C(=O)N=C4N1N=C(S4)c5ccccc5Cl,C08494919,inactive
6543,CCC(=O)N(CC)c1cc(-c2ccc(CN3CCOCC3)cc2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C,CHEMBL4878548,active
6544,COc1ccc(cc1)C(=O)[C@@H]2[C@@H](NC(=O)N[C@@]2(C(F)(F)F)O)c3ccccc3OC,C06924861,inactive
6545,CCN(C1CCOCC1)c1c(C)c(cc2cccn12)C(=O)NCc1c(C)cc(C)[nH]c1=O,490179,active
6546,c1cc[nH+]c(c1)CNC/C(=N/c2cc(ccc2Cl)S(=O)(=O)N3CCCCC3)/O,C57376074,inactive
6547,COc1ccc2=[NH+][C@@H]3[C@@H](NCCC3=c2c1)c4ccc(c(c4)CN5CCN(CC5)c6ccccc6F)OC,C63350053,inactive
6548,CC(=O)Nc1cc(c(cc1Cl)C(=O)Nc2ccc(cc2)Br)OC,C06158786,inactive
6549,CCOC(=O)Cc1csc(n1)NC(=O)CSc2c(c(cc([nH+]2)c3ccc(cc3)OC)C(F)(F)F)C#N,C08414303,inactive
6550,Cc1nc2ccc3c(c2s1)sc(n3)NC(=O)c4cccc(c4)NS(=O)(=O)c5ccc(cc5)F,C20570433,inactive
6551,c1ccc2c(c1)c(=O)n(c(n2)SCC(=O)NC3CCCC3)CC4CCC(CC4)C(=O)NC[C@@H]5CCCO5,C09473433,inactive
6552,CN([C@H]1CC[C@@H](CC1)NC(C)=O)c1cc(cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)-c1cnn(C)c1,172019,active
6553,C[C@@H](CCC1=c2ccccc2=[NH+]C1)Nc3cc4c([nH+]c3)N([C@@H]([C@@H]4NC(=O)COC)C(=O)OC)C,C63980664,inactive
6554,CC(C)[NH+]1c2ccccc2[C@@H]([C@@H]1/C=C\[C@@H](C[C@@H](CC(=O)OC(C)(C)C)O)O)c3ccc(cc3)F,C83261385,inactive
